site_id,state,latitude,longitude,colldate,landcover1,landcover2,the_geom,fips,huc,quad,
2222,MT,48.2843,-111.5155,2009-07-16,Planted/Cultivated,Fallow,0101000020E6100000A245B6F3FDE05BC05C2041F163244840,f30101,h10030203,q49112SWD2
8574,MT,48.7373,-106.3301,2009-07-23,Planted/Cultivated,Fallow,0101000020E6100000371AC05B20955AC09FABADD85F5E4840,f30105,h10050016,q49108NEF3
4782,MT,48.1735,-112.3479,2009-07-15,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000D1915CFE43165CC091ED7C3F35164840,f30073,h10030203,q49114SEF3
11390,MT,48.7237,-105.4191,2009-07-23,Planted/Cultivated,Pasture/Hay,0101000020E61000003B70CE88D25A5AC0BF0E9C33A25C4840,f30019,h10060003,q49106NWE3
622,MT,48.4376,-109.4101,2009-07-18,Planted/Cultivated,"Small Grains",0101000020E6100000BC0512143F5A5BC0645DDC4603384840,f30005,h10050004,q49110SWE1
1150,MT,48.6785,-105.3635,2009-07-23,Planted/Cultivated,"Urban/Recreational Grasses",0101000020E61000002506819543575AC0022B8716D9564840,f30019,h10060003,q49106NWF3
11630,MT,48.4052,-109.2686,2009-07-18,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000029ED0DBE30515BC06B2BF697DD334840,f30005,h10050004,q49110SWF1
12462,MT,48.3075,-110.6545,2009-07-17,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000D9CEF753E3A95BC08FC2F5285C274840,f30041,h10030203,q49112SEC2
5294,MT,48.146,-111.6677,2009-07-16,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000082E2C798BBEA5BC0A69BC420B0124840,f30073,h10030203,q49112SWC3
12910,MT,48.3232,-110.2894,2009-07-18,Planted/Cultivated,"Small Grains",0101000020E610000098DD938785925BC09A081B9E5E294840,f30041,h10050005,q49112SEF2
3054,ND,48.6696,-103.624,2008-10-01,Planted/Cultivated,"Small Grains",0101000020E61000000E2DB29DEFE759C068B3EA73B5554840,f38023,h10110102,q49104NWD3
686,MT,48.0099,-112.7084,2009-07-15,"Forested Upland","Evergreen Forest",0101000020E6100000211FF46C562D5CC07E1D386744014840,f30099,h10030205,q49114SEC4
8366,MT,48.1885,-111.3753,2009-07-16,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000158C4AEA04D85BC0E3A59BC420184840,f30051,h10030203,q49112SWE3
4478,MT,48.5464,-106.3435,2009-07-22,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000448B6CE7FB955AC06744696FF0454840,f30105,h10050016,q49108NEF4
9390,MT,48.0714,-112.2412,2009-07-15,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000E5F21FD26F0F5CC09A779CA223094840,f30099,h10030205,q49114SEG4
1198,MT,48.1548,-110.7849,2009-07-23,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000058A835CD3BB25BC0DDB5847CD0134840,f30015,h10030203,q49112SEB3
2926,MT,48.4922,-107.5283,2009-07-22,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000849ECDAACFE15AC0AC8BDB68003F4840,f30071,h10050004,q49108SWD1
8814,MT,48.1773,-110.2017,2009-07-18,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000009BE61DA7E88C5BC058CA32C4B1164840,f30015,h10050005,q49112SEG3
382,MT,48.438,-106.5229,2009-07-23,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000005C58F3177A15AC0F2D24D6210384840,f30105,h10050016,q49108SED1
8878,MT,47.8875,-112.7047,2009-07-15,"Forested Upland","Evergreen Forest",0101000020E6100000705F07CE192D5CC09A99999999F14740,f30099,h10030205,q48114NEC1
11246,ND,48.5772,-102.8204,2008-10-01,Planted/Cultivated,"Small Grains",0101000020E6100000DC68006F81B459C027A089B0E1494840,f38013,h10110101,q49104NEB4
3950,MT,48.293,-108.1969,2009-07-22,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000462575029A0C5BC02FDD240681254840,f30071,h10050004,q49110SEG2
12270,ND,48.5628,-102.4796,2008-10-01,Planted/Cultivated,Fallow,0101000020E610000058CA32C4B19E59C02B1895D409484840,f38013,h10110101,q49104NEE4
11326,ND,48.4377,-102.408,2008-10-01,Planted/Cultivated,"Row Crops",0101000020E6100000273108AC1C9A59C0C7BAB88D06384840,f38061,h10110101,q49104SEE1
7742,MT,48.304,-104.6383,2009-07-24,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000005B423EE8D9285AC0F4FDD478E9264840,f30085,h10060006,q49106SEC2
12414,MT,48.3387,-104.5728,2009-07-24,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000086C954C1A8245AC0DE9387855A2B4840,f30085,h10060006,q49106SED2
1854,MT,48.2853,-104.3882,2009-07-24,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000A913D044D8185AC03FC6DCB584244840,f30085,h10060006,q49106SEE2
6574,MT,47.7875,-111.0727,2009-07-20,Planted/Cultivated,Fallow,0101000020E6100000D49AE61DA7C45BC0CDCCCCCCCCE44740,f30015,h10030205,q48112NWH2
5486,MT,48.0828,-107.6456,2009-07-22,Shrubland,Shrubland,0101000020E61000000C93A98251E95AC0ED0DBE30990A4840,f30071,h10050014,q49108SWC4
9646,MT,47.6663,-112.0164,2009-07-16,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000E2E995B20C015CC093A9825149D54740,f30099,h10030104,q48114NEH3
4974,MT,47.786,-110.3045,2009-07-20,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000736891ED7C935BC0F853E3A59BE44740,f30015,h10040102,q48112NEF2
366,MT,47.9291,-108.5027,2009-07-21,"Forested Upland","Evergreen Forest",0101000020E6100000C0EC9E3C2C205BC0575BB1BFECF64740,f30071,h10040104,q48110NED1
1966,MT,47.5791,-112.7471,2009-07-15,"Forested Upland","Evergreen Forest",0101000020E6100000DDB5847CD02F5CC08A8EE4F21FCA4740,f30049,h10030104,q48114NEC4
4670,MT,48.0314,-106.3654,2009-07-22,Shrubland,Shrubland,0101000020E6100000567DAEB662975AC0158C4AEA04044840,f30055,h10040104,q49108SEF4
878,MT,47.7892,-109.9272,2009-07-20,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000007A36AB3E577B5BC069006F8104E54740,f30015,h10040101,q48110NWA2
7230,ND,48.2466,-103.0883,2008-09-29,Planted/Cultivated,"Small Grains",0101000020E6100000280F0BB5A6C559C0C898BB96901F4840,f38105,h10110101,q49104SWH3
11374,MT,47.9756,-108.1159,2009-07-21,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000CF66D5E76A075BC022FDF675E0FC4740,f30071,h10050014,q48110NEH1
6718,MT,48.0367,-105.4633,2009-07-25,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000280F0BB5A65D5AC0B1E1E995B2044840,f30055,h10060001,q49106SWE4
11838,MT,48.0573,-105.2254,2009-07-25,Shrubland,Shrubland,0101000020E61000002D211FF46C4E5AC0C8073D9B55074840,f30055,h10060002,q49106SWG4
9582,MT,47.9524,-107.3004,2009-07-22,Shrubland,Shrubland,0101000020E6100000FAEDEBC039D35AC0EE5A423EE8F94740,f30105,h10040104,q48108NWF1
8046,MT,47.7652,-108.6545,2009-07-21,Shrubland,Shrubland,0101000020E6100000D9CEF753E3295BC01973D712F2E14740,f30071,h10040104,q48110NEC2
13118,ND,48.1108,-103.9941,2008-09-29,Planted/Cultivated,"Small Grains",0101000020E6100000083D9B559FFF59C0CA32C4B12E0E4840,f38105,h10060005,q49104SWA4
6062,MT,47.4101,-112.7327,2009-07-15,"Forested Upland","Evergreen Forest",0101000020E6100000DE718A8EE42E5CC0780B24287EB44740,f30049,h10030104,q48114SEC1
3134,ND,48.1075,-103.3851,2008-09-29,Planted/Cultivated,Fallow,0101000020E6100000226C787AA5D859C0F6285C8FC20D4840,f38105,h10110101,q49104SWE4
2622,MT,47.9968,-105.9939,2009-09-20,Planted/Cultivated,"Small Grains",0101000020E6100000A4DFBE0E9C7F5AC08F53742497FF4740,f30055,h10060001,q48106NWA1
318,ND,48.0748,-102.1294,2009-09-24,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000008E06F016488859C0D3DEE00B93094840,f38061,h10110101,q49104SEG4
9534,ND,48.1118,-101.5384,2009-08-03,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000A60A4625756259C0AED85F764F0E4840,f38101,h9010001,q49102SWD4
3646,MT,47.9253,-105.2652,2009-07-25,Planted/Cultivated,Pasture/Hay,0101000020E61000008CB96B09F9505AC0917EFB3A70F64740,f30055,h10060002,q48106NWF1
3694,MT,47.634,-108.6667,2009-07-21,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000910F7A36AB2A5BC0FED478E926D14740,f30071,h10040104,q48110NEC3
2478,MT,47.4779,-111.5241,2009-07-16,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000005AF5B9DA8AE15BC01361C3D32BBD4740,f30013,h10030102,q48112SWD1
7790,MT,47.6099,-109.5263,2009-07-21,Planted/Cultivated,"Small Grains",0101000020E6100000A1F831E6AE615BC04BEA043411CE4740,f30027,h10040101,q48110NWD4
10814,MT,47.8011,-105.6494,2009-09-20,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000006F8104C58F695AC0AD69DE718AE64740,f30055,h10060001,q48106NWC2
1497,MN,47.8649,-94.3144,2009-05-01,"Forested Upland","Deciduous Forest",0101000020E610000032772D211F9457C0BB270F0BB5EE4740,f27071,h9020302,q48096NEF2
5438,ND,47.8942,-101.0367,2009-10-22,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000D8F0F44A594259C0A60A462575F24740,f38101,h10110101,q48102NWH1
11886,MT,47.5851,-109.1723,2009-07-21,Shrubland,Shrubland,0101000020E6100000744694F6064B5BC0DE718A8EE4CA4740,f30027,h10040101,q48110NWG4
9022,MT,47.8642,-104.3072,2009-07-24,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000003255302AA9135AC0029A081B9EEE4740,f30083,h10100004,q48106NEF2
574,MT,47.6487,-106.5207,2009-09-20,Shrubland,Shrubland,0101000020E6100000BEC1172653A15AC02575029A08D34740,f30033,h10040104,q48108NED3
430,MT,47.2513,-111.4801,2009-07-28,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000D0B359F5B9DE5BC00EBE30992AA04740,f30013,h10030102,q48112SWE2
5182,ND,47.7735,-103.0404,2009-06-30,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000008AB0E1E995C259C05EBA490C02E34740,f38053,h10110205,q48104NWH2
12718,MT,47.2578,-111.0411,2009-07-28,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000066F7E461A1C25BC054742497FFA04740,f30013,h10030102,q48112SWH2
7486,ND,47.7656,-101.1201,2009-10-22,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000F90FE9B7AF4759C0A7E8482EFFE14740,f38055,h10110101,q48102NWH2
8766,MT,47.6284,-105.3384,2009-07-25,Shrubland,Shrubland,0101000020E6100000D93D7958A8555AC0386744696FD04740,f30021,h10060002,q48106NWF3
5694,MT,47.4722,-106.3407,2009-09-20,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000D26F5F07CE955AC0EA95B20C71BC4740,f30033,h10040105,q48108SEF1
8665,MN,47.7154,-94.7564,2009-09-28,"Forested Upland","Deciduous Forest",0101000020E610000071AC8BDB68B057C07AC7293A92DB4740,f27007,h9020302,q48096NEB3
1454,MT,47.3495,-110.7033,2009-07-28,Planted/Cultivated,"Row Crops",0101000020E6100000B7D100DE02AD5BC0DBF97E6ABCAC4740,f30045,h10030105,q48112SEC2
830,MT,47.6612,-104.8969,2009-07-25,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000013F241CF66395AC0BF0E9C33A2D44740,f30083,h10060002,q48106NEA3
10046,MT,47.6907,-104.3375,2009-07-24,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000009A99999999155AC071AC8BDB68D84740,f30083,h10100004,q48106NEF3
11481,MN,47.5688,-93.4488,2009-05-01,"Forested Upland","Deciduous Forest",0101000020E6100000789CA223B95C57C07FFB3A70CEC84740,f27061,h7010103,q48094NWE4
4569,MN,47.5014,-93.6915,2009-05-01,Planted/Cultivated,Pasture/Hay,0101000020E6100000C74B3789416C57C0711B0DE02DC04740,f27061,h9030006,q48094NWC4
2110,ND,47.7366,-102.5869,2009-10-09,Planted/Cultivated,Pasture/Hay,0101000020E61000006F8104C58FA559C0E71DA7E848DE4740,f38025,h10110101,q48104NED3
9070,MT,47.3628,-109.6513,2009-07-21,"Forested Upland","Evergreen Forest",0101000020E6100000A1F831E6AE695BC0917EFB3A70AE4740,f30027,h10040103,q48110SWC2
10926,MT,47.0947,-112.3641,2009-07-14,"Forested Upland","Evergreen Forest",0101000020E61000004F1E166A4D175CC032772D211F8C4740,f30049,h10030102,q48114SEF4
6462,ND,47.6462,-100.9712,2009-06-03,Planted/Cultivated,Pasture/Hay,0101000020E610000003780B24283E59C06D567DAEB6D24740,f38055,h10130101,q48102NEA3
10841,ND,47.6665,-99.5842,2009-08-25,Planted/Cultivated,"Row Crops",0101000020E6100000AF94658863E558C05A643BDF4FD54740,f38103,h10160001,q48100NWD3
4926,MT,47.5359,-105.0388,2009-07-25,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000006DC5FEB27B425AC094F6065F98C44740,f30021,h10060002,q48106NWH4
10713,MN,47.5918,-95.0601,2009-09-28,"Forested Upland","Mixed Forest",0101000020E6100000569FABADD8C357C0EBE2361AC0CB4740,f27007,h9020305,q48096NWH4
2670,MT,47.2665,-109.0104,2009-07-21,Planted/Cultivated,Pasture/Hay,0101000020E610000038F8C264AA405BC0273108AC1CA24740,f30027,h10040204,q48110SWH2
10606,MT,47.4966,-106.9301,2009-09-20,Shrubland,Shrubland,0101000020E61000009D8026C286BB5AC0C898BB9690BF4740,f30033,h10040105,q48108SEA1
1653,MN,47.4714,-93.1097,2009-05-04,"Forested Upland","Mixed Forest",0101000020E6100000C2172653054757C0CEAACFD556BC4740,f27061,h7010103,q48094SWH1
13166,MT,47.2351,-110.2752,2009-07-29,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000FDF675E09C915BC012A5BDC1179E4740,f30045,h10040102,q48112SEF3
8558,MT,47.3346,-108.7381,2009-07-21,Planted/Cultivated,Pasture/Hay,0101000020E61000005E4BC8073D2F5BC0ED9E3C2CD4AA4740,f30027,h10040204,q48110SEC2
2878,ND,47.5444,-103.6253,2009-06-30,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000158C4AEA04E859C0A1F831E6AEC54740,f38053,h10110205,q48104NWC4
1086,ND,47.5521,-103.2109,2009-07-01,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000007DAEB6627FCD59C0910F7A36ABC64740,f38053,h10110205,q48104NWG4
5593,MN,47.4429,-94.12,2009-05-01,"Forested Upland","Mixed Forest",0101000020E610000048E17A14AE8757C0FFB27BF2B0B84740,f27021,h7010101,q48096SEH1
8622,MT,47.1085,-111.0007,2009-07-28,"Forested Upland","Evergreen Forest",0101000020E6100000DC4603780BC05BC0D9CEF753E38D4740,f30013,h10030105,q48112SWH4
12862,MT,47.486,-105.8748,2009-09-21,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000009CA223B9FC775AC091ED7C3F35BE4740,f30055,h10060002,q48106SWB1
12654,MT,47.2547,-107.9471,2009-09-19,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000AA8251499DFC5AC0462575029AA04740,f30033,h10040205,q48108SWA2
1598,MT,47.4854,-105.7255,2009-09-21,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000DF4F8D976E6E5AC03CBD529621BE4740,f30055,h10060002,q48106SWC1
2414,MT,47.2601,-107.6771,2009-09-19,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000C8073D9B55EB5AC045D8F0F44AA14740,f30033,h10040205,q48108SWC2
10558,ND,47.5132,-100.6941,2009-06-01,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000D50968226C2C59C05227A089B0C14740,f38055,h10130101,q48102NEC4
5550,MT,47.0468,-110.6642,2009-07-28,"Forested Upland","Evergreen Forest",0101000020E61000003480B74082AA5BC0F5B9DA8AFD854740,f30013,h10030105,q48112SEC4
2521,MN,47.4701,-95.0292,2009-09-28,Planted/Cultivated,Pasture/Hay,0101000020E6100000C442AD69DEC157C0C0EC9E3C2CBC4740,f27007,h7010101,q48096SWH1
6510,MT,47.3546,-107.3178,2009-09-20,Shrubland,Shrubland,0101000020E6100000CEAACFD556D45AC0AF94658863AD4740,f30033,h10040105,q48108SWF2
1902,MT,47.0667,-110.4047,2009-07-29,"Forested Upland","Evergreen Forest",0101000020E61000003D2CD49AE6995BC0545227A089884740,f30045,h10040103,q48112SEE4
473,MN,47.2963,-93.4704,2009-05-01,"Forested Upland","Mixed Forest",0101000020E610000075029A081B5E57C004E78C28EDA54740,f27061,h7010103,q48094SWE2
9278,ND,47.4103,-103.1451,2009-07-01,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000093A9825149C959C03FC6DCB584B44740,f38053,h10110205,q48104SWG1
10302,ND,47.4202,-102.3159,2009-10-08,Planted/Cultivated,"Small Grains",0101000020E61000009C33A2B4379459C0BDE3141DC9B54740,f38025,h10110205,q48104SEF1
4462,MT,47.1604,-107.9043,2009-09-19,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000076711B0DE0F95AC0A323B9FC87944740,f30033,h10040205,q48108SWA3
10862,MT,47.0572,-109.5058,2009-07-21,Planted/Cultivated,"Urban/Recreational Grasses",0101000020E61000004694F6065F605BC065AA605452874740,f30027,h10040103,q48110SWD4
9689,MN,47.3415,-94.3437,2009-09-15,"Forested Upland","Deciduous Forest",0101000020E6100000A7E8482EFF9557C0C1CAA145B6AB4740,f27021,h7010102,q48096SEF2
11582,ND,47.3995,-101.5082,2009-10-08,Planted/Cultivated,"Small Grains",0101000020E6100000F1F44A59866059C04260E5D022B34740,f38057,h10130201,q48102SWD1
11865,ND,47.4998,-98.9535,2009-08-25,Planted/Cultivated,"Row Crops",0101000020E61000001B2FDD2406BD58C039454772F9BF4740,f38031,h10160001,q48100SEA1
6745,ND,47.4617,-100.0313,2008-07-01,Planted/Cultivated,"Row Crops",0101000020E61000005917B7D1000259C0174850FC18BB4740,f38103,h10160001,q48102SEH1
6766,MT,47.0422,-108.8305,2009-07-29,Planted/Cultivated,Pasture/Hay,0101000020E6100000FED478E926355BC013F241CF66854740,f30027,h10040204,q48110SEB4
5950,ND,47.3077,-103.6146,2009-07-01,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000C8073D9B55E759C0567DAEB662A74740,f38007,h10110203,q48104SWD2
1390,MT,47.1078,-108.3572,2009-07-29,Shrubland,Shrubland,0101000020E61000006688635DDC165BC02041F163CC8D4740,f30069,h10040204,q48110SEF4
9790,MT,47.1482,-106.2779,2009-09-21,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000BDE3141DC9915AC034A2B437F8924740,f30033,h10040106,q48108SEF3
6206,ND,47.2991,-102.2056,2009-10-08,Planted/Cultivated,"Small Grains",0101000020E6100000B003E78C288D59C0E71DA7E848A64740,f38025,h10130201,q48104SEG2
3390,ND,47.3665,-101.4205,2009-10-08,Planted/Cultivated,"Small Grains",0101000020E6100000F4FDD478E95A59C0F4FDD478E9AE4740,f38057,h10130101,q48102SWE2
12633,ND,47.2537,-99.2471,2009-05-11,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000DDB5847CD0CF58C0637FD93D79A04740,f38093,h10160002,q48100SWG2
7833,MN,47.1305,-94.5482,2009-04-30,"Forested Upland","Mixed Forest",0101000020E6100000B3EA73B515A357C062105839B4904740,f27021,h7010102,q48096SED3
3673,ND,47.3582,-99.4051,2008-07-01,Planted/Cultivated,"Row Crops",0101000020E610000004E78C28EDD958C0AEB6627FD9AD4740,f38103,h10160002,q48100SWE2
2366,ND,47.3533,-100.4822,2008-07-14,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000006688635DDC1E59C0A1D634EF38AD4740,f38083,h10130101,q48102SEE2
4313,MN,47.1916,-95.4746,2009-08-28,"Forested Upland","Deciduous Forest",0101000020E61000009FABADD85FDE57C0F1F44A5986984740,f27029,h9020108,q48096SWE3
4526,MT,46.6835,-111.7388,2009-08-01,"Forested Upland","Evergreen Forest",0101000020E61000003A92CB7F48EF5BC0736891ED7C574740,f30049,h10030101,q47112NWC3
12078,MT,46.8149,-110.2869,2009-07-29,"Forested Upland","Evergreen Forest",0101000020E61000003C4ED1915C925BC055C1A8A44E684740,f30045,h10040103,q47112NEF2
10174,ND,47.1293,-104.0215,2009-04-23,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000004C37894160015AC0B8AF03E78C904740,f38033,h10110204,q48106SEH3
3518,MT,47.062,-106.289,2009-09-21,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000D122DBF97E925AC00E2DB29DEF874740,f30033,h10040106,q48108SEF4
1689,MN,47.0589,-93.6761,2009-04-30,"Forested Upland","Deciduous Forest",0101000020E6100000D734EF38456B57C001DE02098A874740,f27061,h7010103,q48094SWC4
9881,MN,47.0151,-94.0816,2009-05-01,"Forested Upland","Deciduous Forest",0101000020E6100000A1D634EF388557C0B515FBCBEE814740,f27021,h7010102,q48096SEH4
9598,ND,47.2405,-101.5555,2009-10-08,Planted/Cultivated,"Small Grains",0101000020E6100000643BDF4F8D6359C0105839B4C89E4740,f38065,h10130201,q48102SWD3
2494,MT,47.0184,-105.5888,2009-09-25,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000A1F831E6AE655AC08A1F63EE5A824740,f30079,h10100004,q48106SWD4
1838,MT,46.7526,-109.058,2009-07-30,"Forested Upland","Evergreen Forest",0101000020E6100000C1CAA145B6435BC01C7C613255604740,f30027,h10040201,q47110NWH2
2286,MT,46.5195,-111.8562,2009-08-01,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E610000074B515FBCBF65BC0D122DBF97E424740,f30043,h10030101,q47112NWB4
1241,MN,47.0318,-95.2373,2009-08-28,"Forested Upland","Mixed Forest",0101000020E6100000D0D556EC2FCF57C0A301BC0512844740,f27005,h7010106,q48096SWG4
1982,ND,47.0995,-103.7399,2009-05-04,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E6100000DE9387855AEF59C0DBF97E6ABC8C4740,f38033,h10110204,q48104SWC4
5230,MT,46.8199,-108.3739,2009-07-29,"Herbaceous Upland",Grasslands/Herbaceous,0101000020E61000005DFE43FAED175BC0C5FEB27BF2684740,f30069,h10040203,q47110NEF2
1518,MT,46.4924,-112.4233,2009-07-07,"Forested Upland","Evergreen Forest",0101000020E61000006519E258171B5CC0744694F6063F4740,f30077,h17010201,q47114SEE1
1214,ND,47.0949,-102.43,2008-09-18,Planted/Cultivated,"Small Grains",0101000020E6100000EC51B81E859B59C0F931E6AE258C4740,f38025,h10130201,q48104SEE4
9406,ND,47.0687,-102.0291,2009-10-09,Planted/Cultivated,"Small Grains",0101000020E610000012143FC6DC8159C01B9E5E29CB884740,f38057,h10130201,q48104SEH4
